927.004640	0.000000
1232.492289	0.000000
3271.774705	0.000000
5340.965776	0.000000
7128.914111	0.000000
1506.005709	6403.195074
1389.503477	6839.049267
2404.110412	6762.837288
753.508733	6833.202069
2422.858285	6817.285735
906.560816	6856.656996
1708.759837	6822.011181
1803.917609	6801.649758
947.100596	6887.930232
2649.852801	6833.202069
646.020514	6841.020378
2181.391056	6832.484125
1500.124106	6841.020378
1414.813292	6823.007588
1967.095127	6848.838687
892.910832	6841.020378
2507.183419	6797.078912
599.399847	6872.293614
1946.637440	6829.702661
1687.252739	6841.020378
1202.368419	6832.046595
2209.502433	6841.020378
753.508733	6841.020378
2298.810789	6817.940717
924.341024	6856.656996
1694.775089	6822.666320
1784.838390	6820.735386
989.007702	6864.475305
2626.489112	6833.202069
646.020514	6841.020378
2060.320470	6833.140525
1514.931382	6841.020378
1406.121721	6821.306306
1967.421065	6845.612006
892.910832	6848.838687
2484.754325	6797.731514
620.538189	6872.293614
1826.249426	6838.392483
1707.043946	6833.202069
1196.477118	6822.310482
2199.676534	6856.656996
753.508733	6841.020378
2278.775932	6818.595825
933.445045	6856.656996
1673.456041	6837.047347
1765.817872	6837.674269
1039.296229	6817.626855
2605.865120	6856.656996
646.020514	6841.020378
2039.159901	6836.142584
1535.401037	6833.202069
1377.438740	6832.354227
2097.892771	6841.020378
926.605581	6829.012772
2464.188302	6806.198476
