116.472131	0.000000
61.409126	0.000000
62.592000	0.000000
62.592000	0.000000
62.592000	0.000000
110.317361	32.828721
101.803405	32.781022
64.282791	33.968326
85.357543	32.970046
67.628899	33.804111
69.784997	33.643505
65.789196	32.914528
67.779535	33.987113
70.658907	33.970692
65.620583	32.996122
67.729785	33.955583
71.084114	33.919580
65.463986	33.079379
67.740066	33.937529
72.272700	33.841959
64.069850	33.162899
67.758717	33.940651
72.771379	33.756735
64.090398	33.242273
67.784724	33.954194
73.271005	33.673048
64.096781	33.312303
67.839827	33.974921
73.760077	33.597865
64.083238	33.367263
67.871089	34.000779
74.358995	33.519226
64.067814	33.418953
67.910705	34.044233
74.994386	33.437315
64.045506	33.469240
67.961061	34.084338
75.779480	33.347956
64.036353	33.531591
68.001729	34.114175
76.612226	33.256513
64.079460	33.639864
68.004645	34.116454
77.725476	33.139627
64.195252	33.793288
68.029714	34.106727
78.744459	33.019226
64.327688	33.949895
68.039192	34.102474
79.910620	32.882424
64.888029	34.069938
69.823056	34.087510
75.061727	32.783656
67.894269	34.070208
69.053745	34.039831
68.864018	32.838941
67.845224	34.036142
70.418692	33.996978
65.727287	32.916190
67.806508	34.000740
