80.426087	0.000000
98.525053	0.000000
62.592000	0.000000
62.592000	0.000000
62.592000	0.000000
104.474556	33.343383
70.097781	33.060738
69.870976	35.188760
77.179800	32.862297
64.072533	33.712513
85.697752	33.667771
64.102614	33.293414
70.771697	34.120249
72.923840	33.020475
68.265931	34.443156
81.657817	32.813801
63.958780	33.450278
78.625481	34.000225
65.436032	33.152993
70.020628	34.161336
74.064638	32.985327
64.548838	34.238320
93.476938	33.083986
64.042313	33.366457
75.363362	34.159611
65.830975	33.005367
68.643802	34.294245
78.528558	32.884624
64.064836	33.684442
85.195308	33.694325
64.122704	33.267574
70.665696	34.112816
73.218339	33.055543
68.231316	34.443156
82.660851	32.813801
63.983419	33.442510
78.343855	34.008095
65.487252	33.124501
69.934676	34.186243
74.338745	32.987445
64.510887	34.188037
92.629798	33.135788
64.068223	33.357627
75.184700	34.169349
65.907231	32.980941
68.582021	34.315563
79.055289	32.884624
64.046728	33.658180
85.033364	33.723852
64.150522	33.255629
70.528702	34.108240
73.488732	33.055076
68.167338	34.452498
83.551656	32.813801
63.986316	33.433008
78.161725	34.016148
65.540547	33.107060
69.850763	34.195522
74.791061	32.993977
64.447642	34.135643
