584.531371	0.000000
769.564967	0.000000
2355.029046	0.000000
4455.883740	0.000000
6524.214681	0.000000
2144.315842	6268.552136
1189.392958	6841.013532
1830.413881	6841.013532
815.854351	6825.376930
2393.810515	6794.912920
669.962123	6825.376930
1665.171411	6816.535389
1665.797668	6833.195231
1023.292167	6815.157912
2580.690131	6809.740327
506.502793	6817.558629
1873.924180	6815.846581
1517.560301	6833.195231
1019.756773	6833.665482
2751.387631	6809.740327
565.254330	6817.558629
1961.445728	6823.191887
1094.807132	6825.376930
1174.254499	6841.020323
2252.758448	6801.922026
707.258266	6796.810864
2163.845166	6853.317231
801.986219	6833.195231
1474.475640	6841.013532
1978.323558	6794.103725
749.362165	6812.208178
2451.433146	6809.058916
475.828936	6856.650134
1721.642077	6821.647830
1780.744219	6801.922026
818.914549	6833.195231
2522.424535	6825.376930
479.945110	6833.195231
1821.686882	6837.047347
1639.899660	6786.285424
1075.460107	6833.195231
2604.617658	6825.376930
590.386999	6823.410328
2032.706910	6834.446863
1473.346201	6786.285424
1258.435668	6808.030243
1973.932156	6841.013532
697.861218	6822.727746
2293.319733	6817.197057
904.813608	6809.740327
1407.088372	6807.342364
1785.466737	6841.013532
725.890643	6833.193069
2546.717312	6802.074869
608.646886	6825.376930
1605.568504	6833.665482
1653.415482	6807.996186
957.348880	6856.650134
2625.001568	6794.103725
508.197113	6809.840937
